day,type_name,sub_type_name,shop_name,service,use
20180320,cocktail16,base28,user_type13,1,92.0
20150318,cocktail17,base10,user_type0,1,33.0
20150625,cocktail17,base10,user_type0,1,644.0
20150702,cocktail17,base10,user_type0,1,43.0
20150826,cocktail17,base10,user_type0,1,41.0
20150827,cocktail17,base10,user_type0,1,29.0
20150828,cocktail17,base10,user_type0,1,13.0
20151215,cocktail17,base10,user_type0,1,368.0
20151222,cocktail17,base10,user_type0,1,133.0
20160118,cocktail17,base10,user_type0,1,127.0
20150105,cocktail17,base27,user_type0,1,54.0
20150119,cocktail17,base27,user_type0,1,188.0
20150126,cocktail17,base27,user_type0,1,121.0
20150330,cocktail17,base27,user_type0,1,84.0
20150702,cocktail17,base27,user_type0,1,54.0
20160510,cocktail17,base19,user_type0,1,310.0
20150618,cocktail17,base4,user_type0,1,12.0
20150702,cocktail17,base4,user_type0,1,27.0
20150723,cocktail17,base4,user_type0,1,10.0
20150806,cocktail17,base4,user_type0,1,27.0
20150820,cocktail17,base4,user_type0,1,35.0
20150827,cocktail17,base4,user_type0,1,32.0
20151215,cocktail17,base4,user_type0,1,2691.0
20160119,cocktail17,base4,user_type0,1,1209.0
20160329,cocktail17,base4,user_type0,1,483.0
20160510,cocktail17,base4,user_type0,1,101.0
20160816,cocktail17,base4,user_type0,1,44.0
20161128,cocktail17,base4,user_type0,1,349.0
20161226,cocktail17,base4,user_type0,1,901.0
20170123,cocktail17,base4,user_type0,1,1951.0
20170327,cocktail17,base4,user_type0,1,235.0
20170424,cocktail17,base4,user_type0,1,741.0
20170515,cocktail17,base4,user_type0,1,232.0
20170724,cocktail17,base4,user_type0,1,26.0
20171211,cocktail17,base4,user_type0,1,575.0
20180122,cocktail17,base4,user_type0,1,988.0
20180129,cocktail17,base4,user_type0,1,505.0
20180326,cocktail17,base4,user_type0,1,12.0
20180402,cocktail17,base4,user_type0,1,2619.0
20180416,cocktail17,base4,user_type0,1,11.0
20180528,cocktail17,base4,user_type0,1,162.0
20150105,cocktail17,base2,user_type0,1,27.0
20150119,cocktail17,base2,user_type0,1,596.0
20150126,cocktail17,base2,user_type0,1,2215.0
20150330,cocktail17,base2,user_type0,1,1237.0
20150420,cocktail17,base2,user_type0,1,16.0
20150518,cocktail17,base2,user_type0,1,127.0
20150618,cocktail17,base2,user_type0,1,15.0
20150625,cocktail17,base2,user_type0,1,682.0
20150806,cocktail17,base2,user_type0,1,27.0
20150828,cocktail17,base2,user_type0,1,13.0
20150903,cocktail17,base2,user_type0,1,12.0
20151126,cocktail17,base2,user_type0,1,581.0
20151215,cocktail17,base2,user_type0,1,1789.0
20151222,cocktail17,base2,user_type0,1,29.0
20160118,cocktail17,base2,user_type0,1,451.0
20160119,cocktail17,base2,user_type0,1,1227.0
20160216,cocktail17,base2,user_type0,1,581.0
20160816,cocktail17,base2,user_type0,1,22.0
20160830,cocktail17,base2,user_type0,1,783.0
20160920,cocktail17,base2,user_type0,1,231.0
20161226,cocktail17,base2,user_type0,1,610.0
20170123,cocktail17,base2,user_type0,1,9185.0
20170206,cocktail17,base2,user_type0,1,85.0
20170213,cocktail17,base2,user_type0,1,11.0
20170227,cocktail17,base2,user_type0,1,25.0
20170320,cocktail17,base2,user_type0,1,371.0
20170424,cocktail17,base2,user_type0,1,246.0
20170515,cocktail17,base2,user_type0,1,65.0
20170717,cocktail17,base2,user_type0,1,20.0
20171211,cocktail17,base2,user_type0,1,192.0
20180108,cocktail17,base2,user_type0,1,2101.0
20180326,cocktail17,base32,user_type0,1,11.0
20180402,cocktail17,base32,user_type0,1,764.0
20160126,cocktail17,base49,user_type0,1,13.0
20160202,cocktail17,base49,user_type0,1,12.0
20160705,cocktail17,base49,user_type0,1,1389.0
20160830,cocktail17,base49,user_type0,1,3187.0
20180108,cocktail17,base68,user_type0,1,737.0
20150828,cocktail17,base30,user_type0,1,12.0
20151215,cocktail17,base30,user_type0,1,229.0
20160118,cocktail17,base30,user_type0,1,377.0
20160823,cocktail17,base30,user_type0,1,15.0
20170328,cocktail17,base30,user_type0,1,602.0
20170329,cocktail17,base30,user_type0,1,12.0
20170821,cocktail17,base30,user_type0,1,355.0
20150316,cocktail17,base3,user_type0,1,1975.0
20150806,cocktail17,base3,user_type0,1,32.0
20150903,cocktail17,base3,user_type0,1,12.0
20151215,cocktail17,base3,user_type0,1,1908.0
20160118,cocktail17,base3,user_type0,1,273.0
20160119,cocktail17,base3,user_type0,1,158.0
20160329,cocktail17,base3,user_type0,1,406.0
20150105,cocktail17,base0,user_type0,1,136.0
20150119,cocktail17,base0,user_type0,1,2398.0
20150126,cocktail17,base0,user_type0,1,621.0
20150316,cocktail17,base0,user_type0,1,1181.0
20150318,cocktail17,base0,user_type0,1,53.0
20150330,cocktail17,base0,user_type0,1,239.0
20150624,cocktail17,base0,user_type0,1,739.0
20150625,cocktail17,base0,user_type0,1,5005.0
20150702,cocktail17,base0,user_type0,1,26.0
20150826,cocktail17,base0,user_type0,1,2606.0
20150827,cocktail17,base0,user_type0,1,1566.0
20151014,cocktail17,base0,user_type0,1,412.0
20151126,cocktail17,base0,user_type0,1,1696.0
20151215,cocktail17,base0,user_type0,1,515.0
20151222,cocktail17,base0,user_type0,1,31.0
20160119,cocktail17,base0,user_type0,1,1314.0
20160126,cocktail17,base0,user_type0,1,27.0
20160216,cocktail17,base0,user_type0,1,581.0
20160426,cocktail17,base0,user_type0,1,401.0
20160705,cocktail17,base0,user_type0,1,1427.0
20160816,cocktail17,base0,user_type0,1,18.0
20160830,cocktail17,base0,user_type0,1,3839.0
20160920,cocktail17,base0,user_type0,1,317.0
20161025,cocktail17,base0,user_type0,1,266.0
20161220,cocktail17,base0,user_type0,1,26.0
20161226,cocktail17,base0,user_type0,1,755.0
20170123,cocktail17,base0,user_type0,1,4839.0
20170213,cocktail17,base0,user_type0,1,11.0
20170320,cocktail17,base0,user_type0,1,20.0
20170403,cocktail17,base0,user_type13,1,3300.0
20170424,cocktail17,base0,user_type0,1,228.0
20170515,cocktail17,base0,user_type0,1,101.0
20170710,cocktail17,base0,user_type0,1,2139.0
20170717,cocktail17,base0,user_type0,1,20.0
20170821,cocktail17,base0,user_type0,1,766.0
20170828,cocktail17,base0,user_type0,1,11.0
20170904,cocktail17,base0,user_type0,1,2282.0
20170911,cocktail17,base0,user_type0,1,11.0
20171030,cocktail17,base0,user_type0,1,487.0
20171211,cocktail17,base0,user_type0,1,210.0
20180108,cocktail17,base0,user_type0,1,5242.0
20180122,cocktail17,base0,user_type0,1,611.0
20180129,cocktail17,base0,user_type0,1,621.0
20180226,cocktail17,base0,user_type0,1,1197.0
20180313,cocktail17,base0,user_type13,1,2249.0
20180404,cocktail17,base0,user_type0,1,14.0
20180514,cocktail17,base0,user_type0,1,14.0
20180702,cocktail17,base0,user_type0,1,1111.0
20180709,cocktail17,base0,user_type0,1,911.0
20150105,cocktail17,base25,user_type0,1,33.0
20150625,cocktail17,base25,user_type0,1,534.0
20150827,cocktail17,base25,user_type0,1,296.0
20150828,cocktail17,base25,user_type0,1,13.0
20150903,cocktail17,base25,user_type0,1,13.0
20151126,cocktail17,base25,user_type0,1,382.0
20151215,cocktail17,base25,user_type0,1,1331.0
20160118,cocktail17,base25,user_type0,1,1121.0
20160119,cocktail17,base25,user_type0,1,522.0
20160830,cocktail17,base25,user_type0,1,415.0
20160920,cocktail17,base25,user_type0,1,231.0
20170123,cocktail17,base25,user_type0,1,1169.0
20170710,cocktail17,base25,user_type0,1,394.0
20171030,cocktail17,base25,user_type0,1,171.0
20150119,cocktail17,base15,user_type0,1,42.0
20160126,cocktail17,base15,user_type0,1,36.0
20160705,cocktail17,base15,user_type0,1,119.0
20150119,cocktail17,base34,user_type0,1,756.0
20150126,cocktail17,base34,user_type0,1,762.0
20150625,cocktail17,base34,user_type0,1,685.0
20150827,cocktail17,base34,user_type0,1,965.0
20151014,cocktail17,base34,user_type0,1,174.0
20160426,cocktail17,base34,user_type0,1,476.0
20160816,cocktail17,base34,user_type0,1,19.0
20161226,cocktail17,base34,user_type0,1,192.0
20170123,cocktail17,base34,user_type0,1,269.0
20170626,cocktail17,base34,user_type0,1,16.0
20170710,cocktail17,base34,user_type0,1,521.0
20171030,cocktail17,base34,user_type0,1,104.0
20180122,cocktail17,base34,user_type0,1,13.0
20180326,cocktail17,base34,user_type0,1,11.0
20180402,cocktail17,base34,user_type0,1,256.0
20170328,cocktail17,base58,user_type0,1,4311.0
20150702,cocktail17,base31,user_type0,1,26.0
20170123,cocktail17,base31,user_type0,1,1247.0
20170206,cocktail17,base31,user_type0,1,107.0
20170227,cocktail17,base31,user_type0,1,21.0
20160202,cocktail17,base64,user_type0,1,37.0
20160705,cocktail17,base64,user_type0,1,527.0
20160126,cocktail17,base29,user_type0,1,32.0
20160202,cocktail17,base29,user_type0,1,12.0
20160705,cocktail17,base29,user_type0,1,338.0
20160816,cocktail17,base29,user_type0,1,27.0
20160823,cocktail17,base29,user_type0,1,24.0
20160830,cocktail17,base29,user_type0,1,706.0
20161025,cocktail17,base29,user_type0,1,157.0
20161128,cocktail17,base29,user_type0,1,405.0
20170123,cocktail17,base29,user_type0,1,729.0
20170320,cocktail17,base29,user_type0,1,81.0
20170424,cocktail17,base29,user_type0,1,384.0
20170515,cocktail17,base29,user_type0,1,123.0
20170710,cocktail17,base29,user_type0,1,1490.0
20170724,cocktail17,base29,user_type0,1,26.0
20171030,cocktail17,base29,user_type0,1,322.0
20171211,cocktail17,base29,user_type0,1,537.0
20180122,cocktail17,base29,user_type0,1,13.0
20180129,cocktail17,base29,user_type0,1,753.0
20180226,cocktail17,base29,user_type0,1,856.0
20180326,cocktail17,base29,user_type0,1,11.0
20180402,cocktail17,base29,user_type0,1,777.0
20180404,cocktail17,base29,user_type0,1,16.0
20180514,cocktail17,base29,user_type0,1,58.0
20180711,cocktail17,base29,user_type0,1,118.0
20150126,cocktail17,base41,user_type0,1,851.0
20150316,cocktail17,base41,user_type0,1,1658.0
20150330,cocktail17,base41,user_type0,1,665.0
20150518,cocktail17,base41,user_type0,1,201.0
20151215,cocktail17,base41,user_type0,1,993.0
20160112,cocktail17,base41,user_type0,1,14.0
20160119,cocktail17,base41,user_type0,1,1109.0
20160830,cocktail17,base41,user_type0,1,469.0
20160906,cocktail17,base41,user_type0,1,63.0
20160920,cocktail17,base41,user_type0,1,313.0
20160816,cocktail17,base69,user_type0,1,27.0
20161226,cocktail17,base69,user_type0,1,420.0
20170123,cocktail17,base69,user_type0,1,705.0
20170424,cocktail17,base69,user_type0,1,310.0
20170515,cocktail17,base69,user_type0,1,123.0
20170724,cocktail17,base69,user_type0,1,29.0
20171211,cocktail17,base69,user_type0,1,199.0
20180129,cocktail17,base69,user_type0,1,488.0
20180226,cocktail17,base69,user_type0,1,533.0
20180402,cocktail17,base69,user_type0,1,273.0
20180404,cocktail17,base69,user_type0,1,11.0
20180514,cocktail17,base69,user_type0,1,11.0
20180528,cocktail17,base69,user_type0,1,87.0
20170119,cocktail17,base16,user_type1,1,23.0
20170120,cocktail17,base16,user_type1,1,11.0
20170823,cocktail17,base16,user_type1,1,233.0
20170119,cocktail17,base28,user_type1,1,19.0
20170120,cocktail17,base28,user_type1,1,11.0
20170823,cocktail17,base28,user_type1,1,173.0
20171018,cocktail17,base28,user_type1,1,21.0
20150115,cocktail18,base10,user_type13,1,235.0
20150526,cocktail18,base10,user_type13,1,279.0
20150624,cocktail18,base10,user_type13,1,226.0
20160126,cocktail18,base10,user_type13,1,243.0
20160705,cocktail18,base10,user_type13,1,348.0
20170721,cocktail18,base10,user_type13,1,280.0
20150113,cocktail18,base3,user_type13,1,454.0
20150127,cocktail18,base3,user_type13,1,404.0
20150310,cocktail18,base3,user_type13,1,567.0
20150526,cocktail18,base3,user_type13,1,260.0
20150624,cocktail18,base3,user_type13,1,233.0
20151005,cocktail18,base3,user_type13,1,237.0
20151124,cocktail18,base3,user_type13,1,249.0
20151208,cocktail18,base3,user_type13,1,237.0
20160126,cocktail18,base3,user_type13,1,289.0
20160311,cocktail18,base3,user_type13,1,574.0
20160419,cocktail18,base3,user_type13,1,488.0
20160705,cocktail18,base3,user_type13,1,284.0
20170201,cocktail18,base3,user_type13,1,328.0
20170403,cocktail18,base3,user_type13,1,289.0
20170616,cocktail18,base3,user_type13,1,280.0
20170721,cocktail18,base3,user_type13,1,274.0
20171019,cocktail18,base3,user_type13,1,319.0
20171206,cocktail18,base3,user_type13,1,403.0
20180531,cocktail18,base3,user_type13,1,289.0
20150113,cocktail18,base56,user_type13,1,232.0
20150310,cocktail18,base56,user_type13,1,232.0
20151005,cocktail18,base56,user_type13,1,232.0
20151208,cocktail18,base56,user_type13,1,247.0
20160126,cocktail18,base56,user_type13,1,232.0
20160705,cocktail18,base56,user_type13,1,273.0
20160926,cocktail18,base56,user_type13,1,290.0
20161212,cocktail18,base56,user_type13,1,283.0
20170403,cocktail18,base56,user_type13,1,301.0
20170616,cocktail18,base56,user_type13,1,276.0
20180105,cocktail18,base56,user_type13,1,286.0
20150105,cocktail18,base0,user_type13,1,1716.0
20150120,cocktail18,base0,user_type13,1,5766.0
20150128,cocktail18,base0,user_type60,1,17.0
20150224,cocktail18,base0,user_type13,1,6322.0
20150309,cocktail18,base0,user_type13,0,3270.0
20150309,cocktail18,base0,user_type13,1,1923.0
20150310,cocktail18,base0,user_type13,1,2212.0
20150407,cocktail18,base0,user_type13,1,888.0
20150421,cocktail18,base0,user_type13,1,6228.0
20150428,cocktail18,base0,user_type13,1,6644.0
20150519,cocktail18,base0,user_type13,1,3772.0
20150526,cocktail18,base0,user_type13,1,273.0
20150602,cocktail18,base0,user_type13,1,443.0
20150612,cocktail18,base0,user_type13,1,5643.0
20150624,cocktail18,base0,user_type13,1,5828.0
20150721,cocktail18,base0,user_type13,1,975.0
20150901,cocktail18,base0,user_type13,1,648.0
20151005,cocktail18,base0,user_type13,1,235.0
20151012,cocktail18,base0,user_type13,1,632.0
20151116,cocktail18,base0,user_type13,1,652.0
20151124,cocktail18,base0,user_type13,1,239.0
20151201,cocktail18,base0,user_type13,1,309.0
20151208,cocktail18,base0,user_type13,1,913.0
20160119,cocktail18,base0,user_type13,1,2077.0
20160126,cocktail18,base0,user_type13,1,1340.0
20160229,cocktail18,base0,user_type13,1,973.0
20160311,cocktail18,base0,user_type13,1,380.0
20160419,cocktail18,base0,user_type13,1,1092.0
20160503,cocktail18,base0,user_type13,1,714.0
20160603,cocktail18,base0,user_type13,1,248.0
20160705,cocktail18,base0,user_type13,1,897.0
20160809,cocktail18,base0,user_type13,1,967.0
20160823,cocktail18,base0,user_type13,1,1162.0
20160909,cocktail18,base0,user_type13,1,233.0
20160926,cocktail18,base0,user_type13,1,1338.0
20161012,cocktail18,base0,user_type13,1,1106.0
20161201,cocktail18,base0,user_type13,1,670.0
20161212,cocktail18,base0,user_type13,1,819.0
20170123,cocktail18,base0,user_type13,1,1886.0
20170201,cocktail18,base0,user_type13,1,981.0
20170306,cocktail18,base0,user_type13,1,2331.0
20170320,cocktail18,base0,user_type13,1,892.0
20170403,cocktail18,base0,user_type13,1,2682.0
20170601,cocktail18,base0,user_type13,1,1255.0
20170616,cocktail18,base0,user_type13,1,1073.0
20170623,cocktail18,base0,user_type13,1,2641.0
20170721,cocktail18,base0,user_type13,1,888.0
20170818,cocktail18,base0,user_type13,1,740.0
20170908,cocktail18,base0,user_type13,1,466.0
20171019,cocktail18,base0,user_type13,1,274.0
20171020,cocktail18,base0,user_type13,1,657.0
20171030,cocktail18,base0,user_type13,1,1168.0
20171130,cocktail18,base0,user_type13,1,1847.0
20171206,cocktail18,base0,user_type13,1,537.0
20180105,cocktail18,base0,user_type13,1,905.0
20180125,cocktail18,base0,user_type13,1,5266.0
20180320,cocktail18,base0,user_type13,1,1244.0
20180419,cocktail18,base0,user_type13,1,448.0
20180427,cocktail18,base0,user_type13,1,171.0
20180531,cocktail18,base0,user_type13,1,1330.0
20160809,cocktail18,base21,user_type13,1,2227.0
20160909,cocktail18,base21,user_type13,1,648.0
20161012,cocktail18,base21,user_type13,1,435.0
20170818,cocktail18,base21,user_type13,1,192.0
20170908,cocktail18,base21,user_type13,1,1888.0
20170921,cocktail18,base21,user_type13,1,512.0
20171020,cocktail18,base21,user_type13,1,700.0
20171030,cocktail18,base21,user_type13,1,143.0
20171117,cocktail18,base21,user_type13,1,1451.0
20150105,cocktail18,base99,user_type13,1,202.0
20150120,cocktail18,base99,user_type13,1,893.0
20150224,cocktail18,base99,user_type13,1,2466.0
20150309,cocktail18,base99,user_type13,0,2017.0
20150309,cocktail18,base99,user_type13,1,13.0
20150310,cocktail18,base99,user_type13,1,498.0
20150421,cocktail18,base99,user_type13,1,1796.0
20150428,cocktail18,base99,user_type13,1,3675.0
20150519,cocktail18,base99,user_type13,1,2844.0
20150612,cocktail18,base99,user_type13,1,3071.0
20150624,cocktail18,base99,user_type13,1,2795.0
20150105,cocktail18,base38,user_type13,1,273.0
20150120,cocktail18,base38,user_type13,1,965.0
20150224,cocktail18,base38,user_type13,1,1539.0
20150309,cocktail18,base38,user_type13,0,142.0
20150310,cocktail18,base38,user_type13,1,296.0
20150421,cocktail18,base38,user_type13,1,913.0
20150428,cocktail18,base38,user_type13,1,1127.0
20150519,cocktail18,base38,user_type13,1,318.0
20150602,cocktail18,base38,user_type13,1,150.0
20150612,cocktail18,base38,user_type13,1,889.0
20150624,cocktail18,base38,user_type13,1,1474.0
20150721,cocktail18,base38,user_type13,1,844.0
20151012,cocktail18,base38,user_type13,1,395.0
20160119,cocktail18,base38,user_type13,1,861.0
20160229,cocktail18,base38,user_type13,1,223.0
20160809,cocktail18,base38,user_type13,1,1918.0
20160909,cocktail18,base38,user_type13,1,544.0
20160926,cocktail18,base38,user_type13,1,1072.0
20170123,cocktail18,base38,user_type13,1,834.0
20170306,cocktail18,base38,user_type13,1,718.0
20170417,cocktail18,base38,user_type13,1,484.0
20170601,cocktail18,base38,user_type13,1,948.0
20180125,cocktail18,base38,user_type13,1,2662.0
20180320,cocktail18,base38,user_type13,1,604.0
20180419,cocktail18,base38,user_type13,1,282.0
20150105,cocktail18,base69,user_type13,1,278.0
20150120,cocktail18,base69,user_type13,1,819.0
20150309,cocktail18,base69,user_type13,0,845.0
20150428,cocktail18,base69,user_type13,1,721.0
20150612,cocktail18,base69,user_type13,1,162.0
